2348,162,53,,the,1,4,1,4,1,4,3,0,0,DT,0,0,,
2349,162,53,,India,2,8,2,8,2,8,5,0,0,NNP,0,0,,
2350,162,53,,market,3,14,3,14,3,14,6,0,0,NN,0,0,,
2351,162,53,,",",4,21,4,21,4,21,1,0,0,",",0,0,,
2352,162,53,,the,5,23,5,23,5,23,3,0,0,DT,0,0,,
2353,162,53,,production,6,27,6,27,6,27,10,0,0,NN,0,0,,
2354,162,53,,decrease,7,38,7,38,7,38,8,0,0,NN,0,0,,
2355,162,53,,is,8,47,8,47,8,47,2,0,0,VBZ,0,0,,
2356,162,53,,caused,9,50,9,50,9,50,6,0,0,VBN,0,0,,
2357,162,53,,by,10,57,10,57,10,57,2,0,0,IN,0,0,,
2358,162,53,,the,11,60,11,60,11,60,3,0,0,DT,0,0,,
2359,162,53,,re,12,64,12,64,12,64,2,0,0,NN,0,0,,
2360,162,53,,–,13,67,13,67,13,67,3,0,0,:,0,0,,
2361,162,53,,the,14,71,14,71,14,71,3,0,0,DT,0,0,,
2362,162,53,,production,15,75,15,75,15,75,10,0,0,NN,0,0,,
2363,162,53,,line,16,86,16,86,16,86,4,0,0,NN,0,0,,
2364,162,53,,was,17,91,17,91,17,91,3,0,0,VBD,0,0,,
2365,162,53,,adjustment,18,95,18,95,18,95,10,0,0,JJ,0,0,,
2366,162,53,,we,19,106,19,106,19,106,2,0,0,PRP,0,0,,
2367,162,53,,have,20,109,20,109,20,109,4,0,0,VBP,0,0,,
2368,162,53,,done,21,114,21,114,21,114,4,0,0,VBN,0,0,,
2369,162,53,,in,22,119,22,119,22,119,2,0,0,IN,0,0,,
2370,162,53,,January,23,122,23,122,23,122,7,0,0,NNP,0,0,,
2371,162,53,,.,24,130,24,130,24,130,1,0,0,.,0,0,,
2372,163,53,,So,0,0,25,132,25,132,2,0,0,IN,0,0,,
2373,163,53,,that,1,3,26,135,26,135,4,0,0,IN,0,0,,
2374,163,53,,is,2,8,27,140,27,140,2,0,0,VBZ,0,0,,
2375,163,53,,the,3,11,28,143,28,143,3,0,0,DT,0,0,,
2376,163,53,,reason,4,15,29,147,29,147,6,0,0,NN,0,0,,
2377,163,53,,that,5,22,30,154,30,154,4,0,0,IN,0,0,,
2378,163,53,,this,6,27,31,159,31,159,4,0,0,DT,0,0,,
2379,163,53,,year,7,32,32,164,32,164,4,0,0,NN,0,0,,
2380,163,53,,'s,8,37,33,169,33,169,2,0,0,POS,0,0,,
2381,163,53,,production,9,40,34,172,34,172,10,0,0,NN,0,0,,
2382,163,53,,numbers,10,51,35,183,35,183,7,0,0,NNS,0,0,,
2383,163,53,,are,11,59,36,191,36,191,3,0,0,VBP,0,0,,
2384,163,53,,lower,12,63,37,195,37,195,5,0,0,JJR,0,0,,
2385,163,53,,than,13,69,38,201,38,201,4,0,0,IN,0,0,,
2386,163,53,,the,14,74,39,206,39,206,3,0,0,DT,0,0,,
2387,163,53,,last,15,78,40,210,40,210,4,0,0,JJ,0,0,,
2388,163,53,,year,16,83,41,215,41,215,4,0,0,NN,0,0,,
2389,163,53,,'s,17,88,42,220,42,220,2,0,0,POS,0,0,,
2390,163,53,,.,18,91,43,223,43,223,1,0,0,.,0,0,,
2391,164,54,,Okay,0,0,0,0,0,0,4,0,0,NNP,0,0,,
2392,164,54,,.,1,5,1,5,1,5,1,0,0,.,0,0,,
2393,165,55,,And,0,0,0,0,0,0,3,0,0,CC,0,0,,
2394,165,55,,your,1,4,1,4,1,4,4,0,0,PRP$,0,0,,
2395,165,55,,second,2,9,2,9,2,9,6,0,0,JJ,0,0,,
2396,165,55,,question,3,16,3,16,3,16,8,0,0,NN,0,0,,
2397,165,55,,was,4,25,4,25,4,25,3,0,0,VBD,0,0,,
2398,165,55,,on,5,29,5,29,5,29,2,0,0,IN,0,0,,
2399,165,55,,the,6,32,6,32,6,32,3,0,0,DT,0,0,,
2400,165,55,,equity,7,36,7,36,7,36,6,0,0,NN,0,0,,
2401,165,55,,side,8,43,8,43,8,43,4,0,0,NN,0,0,,
2402,165,55,,?,9,48,9,48,9,48,1,0,0,.,0,0,,
2403,166,56,,Yes,0,0,0,0,0,0,3,0,0,NNS,0,0,,
2404,166,56,,.,1,4,1,4,1,4,1,0,0,.,0,0,,
2405,167,56,,Equity,0,0,2,6,2,6,6,0,0,NN,0,0,,
2406,167,56,,",",1,7,3,13,3,13,1,0,0,",",0,0,,
2407,167,56,,the,2,9,4,15,4,15,3,0,0,DT,0,0,,
2408,167,56,,restated,3,13,5,19,5,19,8,0,0,VBN,0,0,,
2409,167,56,,for,4,22,6,28,6,28,3,0,0,IN,0,0,,
2410,167,56,,2010,5,26,7,32,7,32,4,0,0,CD,0,0,,
2411,167,56,,",",6,31,8,37,8,37,1,0,0,",",0,0,,
2412,167,56,,equity,7,33,9,39,9,39,6,0,0,NN,0,0,,
2413,167,56,,base,8,40,10,46,10,46,4,0,0,NN,0,0,,
2414,167,56,,?,9,45,11,51,11,51,1,0,0,.,0,0,,
2415,168,57,,Would,0,0,0,0,0,0,5,0,0,MD,0,0,,
2416,168,57,,you,1,6,1,6,1,6,3,0,0,PRP,0,0,,
2417,168,57,,hold,2,10,2,10,2,10,4,0,0,VB,0,0,,
2418,168,57,,on,3,15,3,15,3,15,2,0,0,IN,0,0,,
2419,168,57,,a,4,18,4,18,4,18,1,0,0,DT,0,0,,
2420,168,57,,second,5,20,5,20,5,20,6,0,0,JJ,0,0,,
2421,168,57,,?,6,27,6,27,6,27,1,0,0,.,0,0,,
2422,169,58,,Sure,0,0,0,0,0,0,4,0,0,RB,0,0,,
2423,169,58,,.,1,5,1,5,1,5,1,0,0,.,0,0,,
2424,170,59,,Yes,0,0,0,0,0,0,3,0,0,NNS,0,0,,
2425,170,59,,.,1,4,1,4,1,4,1,0,0,.,0,0,,
2426,171,59,,By,0,0,2,6,2,6,2,0,0,IN,0,0,,
2427,171,59,,having,1,3,3,9,3,9,6,0,0,NN,0,0,,
2428,171,59,,–,2,10,4,16,4,16,3,0,0,:,0,0,,
2429,171,59,,adopting,3,14,5,20,5,20,8,0,0,VBG,0,0,,
2430,171,59,,the,4,23,6,29,6,29,3,0,0,DT,0,0,,
2431,171,59,,IFRS,5,27,7,33,7,33,4,0,0,NNP,0,0,,
2432,171,59,,",",6,32,8,38,8,38,1,0,0,",",0,0,,
2433,171,59,,we,7,34,9,40,9,40,2,0,0,PRP,0,0,,
2434,171,59,,did,8,37,10,43,10,43,3,0,0,VBD,0,0,,
2435,171,59,,the,9,41,11,47,11,47,3,0,0,DT,0,0,,
2436,171,59,,devaluation,10,45,12,51,12,51,11,0,0,NN,0,0,,
2437,171,59,,of,11,57,13,63,13,63,2,0,0,IN,0,0,,
2438,171,59,,the,12,60,14,66,14,66,3,0,0,DT,0,0,,
2439,171,59,,real,13,64,15,70,15,70,4,0,0,JJ,0,0,,
2440,171,59,,estate,14,69,16,75,16,75,6,0,0,NN,0,0,,
2441,171,59,,we,15,76,17,82,17,82,2,0,0,PRP,0,0,,
2442,171,59,,have,16,79,18,85,18,85,4,0,0,VBP,0,0,,
2443,171,59,,",",17,84,19,90,19,90,1,0,0,",",0,0,,
2444,171,59,,so,18,86,20,92,20,92,2,0,0,RB,0,0,,
2445,171,59,,that,19,89,21,95,21,95,4,0,0,IN,0,0,,
2446,171,59,,'s,20,94,22,100,22,100,2,0,0,POS,0,0,,
2447,171,59,,impacted,21,97,23,103,23,103,8,0,0,VBN,0,0,,
2448,171,59,,about,22,106,24,112,24,112,5,0,0,IN,0,0,,
2449,171,59,,KRW2.4,23,112,25,118,25,118,6,0,0,-NONE-,0,0,,
2450,171,59,,trillion,24,119,26,125,26,125,8,0,0,NN,0,0,,
2451,171,59,,",",25,128,27,134,27,134,1,0,0,",",0,0,,
2452,171,59,,which,26,130,28,136,28,136,5,0,0,WDT,0,0,,
2453,171,59,,applied,27,136,29,142,29,142,7,0,0,VBD,0,0,,
2454,171,59,,on,28,144,30,150,30,150,2,0,0,IN,0,0,,
2455,171,59,,the,29,147,31,153,31,153,3,0,0,DT,0,0,,
2456,171,59,,device,30,151,32,157,32,157,6,0,0,NN,0,0,,
2457,171,59,,that,31,158,33,164,33,164,4,0,0,IN,0,0,,
2458,171,59,,we,32,163,34,169,34,169,2,0,0,PRP,0,0,,
2459,171,59,,have,33,166,35,172,35,172,4,0,0,VBP,0,0,,
2460,171,59,,under,34,171,36,177,36,177,5,0,0,IN,0,0,,
2461,171,59,,IFRS,35,177,37,183,37,183,4,0,0,NNP,0,0,,
2462,171,59,,.,36,182,38,188,38,188,1,0,0,.,0,0,,
2463,172,60,,Okay,0,0,0,0,0,0,4,0,0,NNP,0,0,,
2464,172,60,,.,1,5,1,5,1,5,1,0,0,.,0,0,,
2465,173,60,,Thank,0,0,2,7,2,7,5,0,0,NNP,0,0,,
2466,173,60,,you,1,6,3,13,3,13,3,0,0,PRP,0,0,,
2467,173,60,,.,2,10,4,17,4,17,1,0,0,.,0,0,,
2468,174,61,0,There,0,0,0,0,0,0,5,0,0,EX,0,0,,
2469,174,61,0,are,1,6,1,6,1,6,3,0,0,VBP,0,0,,
2470,174,61,0,no,2,10,2,10,2,10,2,0,0,DT,0,0,,
2471,174,61,0,more,3,13,3,13,3,13,4,0,0,RBR,0,0,,
2472,174,61,0,questions,4,18,4,18,4,18,9,0,0,NNS,0,0,,
2473,174,61,0,in,5,28,5,28,5,28,2,0,0,IN,0,0,,
2474,174,61,0,the,6,31,6,31,6,31,3,0,0,DT,0,0,,
2475,174,61,0,queue,7,35,7,35,7,35,5,0,0,NN,0,0,,
2476,174,61,0,.,8,41,8,41,8,41,1,0,0,.,0,0,,
2477,175,61,0,Mr,0,0,9,43,9,43,2,0,0,NNP,0,0,,
2478,175,61,0,.,1,3,10,46,10,46,1,0,0,.,0,0,,
2479,176,61,0,Chung,0,0,11,48,11,48,5,0,0,NNP,0,0,,
2480,176,61,0,",",1,6,12,54,12,54,1,0,0,",",0,0,,
2481,176,61,0,please,2,8,13,56,13,56,6,0,0,VB,0,0,,
2482,176,61,0,proceed,3,15,14,63,14,63,7,0,0,VBN,0,0,,
2483,176,61,0,.,4,23,15,71,15,71,1,0,0,.,0,0,,
2484,177,62,1,Okay,0,0,0,0,0,0,4,0,0,NNP,0,0,,
2485,177,62,1,.,1,5,1,5,1,5,1,0,0,.,0,0,,
2486,178,62,1,Well,0,0,2,7,2,7,4,0,0,NNP,0,0,,
2487,178,62,1,",",1,5,3,12,3,12,1,0,0,",",0,0,,
2488,178,62,1,I,2,7,4,14,4,14,1,0,0,PRP,0,0,,
2489,178,62,1,guess,3,9,5,16,5,16,5,0,0,VBP,0,0,,
2490,178,62,1,that,4,15,6,22,6,22,4,0,0,IN,0,0,,
2491,178,62,1,concludes,5,20,7,27,7,27,9,0,0,NNS,0,0,,
2492,178,62,1,today,6,30,8,37,8,37,5,0,0,NN,0,0,,
2493,178,62,1,'s,7,36,9,43,9,43,2,0,0,POS,0,0,,
2494,178,62,1,conference,8,39,10,46,10,46,10,0,0,NN,0,0,,
2495,178,62,1,.,9,50,11,57,11,57,1,0,0,.,0,0,,
2496,179,62,1,Thank,0,0,12,59,12,59,5,0,0,NNP,0,0,,
2497,179,62,1,you,1,6,13,65,13,65,3,0,0,PRP,0,0,,
2498,179,62,1,very,2,10,14,69,14,69,4,0,0,RB,0,0,,
2499,179,62,1,much,3,15,15,74,15,74,4,0,0,RB,0,0,,
2500,179,62,1,everyone,4,20,16,79,16,79,8,0,0,NN,0,0,,
2501,179,62,1,for,5,29,17,88,17,88,3,0,0,IN,0,0,,
2502,179,62,1,joining,6,33,18,92,18,92,7,0,0,NN,0,0,,
2503,179,62,1,this,7,41,19,100,19,100,4,0,0,DT,0,0,,
2504,179,62,1,call,8,46,20,105,20,105,4,0,0,NN,0,0,,
2505,179,62,1,.,9,51,21,110,21,110,1,0,0,.,0,0,,
2506,180,62,1,Have,0,0,22,112,22,112,4,0,0,NNP,0,0,,
2507,180,62,1,a,1,5,23,117,23,117,1,0,0,DT,0,0,,
2508,180,62,1,great,2,7,24,119,24,119,5,0,0,JJ,0,0,,
2509,180,62,1,day,3,13,25,125,25,125,3,0,0,NN,0,0,,
2510,180,62,1,.,4,17,26,129,26,129,1,0,0,.,0,0,,
2511,181,62,1,Thanks,0,0,27,131,27,131,6,0,0,NNS,0,0,,
2512,181,62,1,.,1,7,28,138,28,138,1,0,0,.,0,0,,
2513,182,63,3,Thank,0,0,0,0,0,0,5,0,0,NNP,0,0,,
2514,182,63,3,you,1,6,1,6,1,6,3,0,0,PRP,0,0,,
2515,182,63,3,very,2,10,2,10,2,10,4,0,0,RB,0,0,,
2516,182,63,3,much,3,15,3,15,3,15,4,0,0,RB,0,0,,
2517,182,63,3,.,4,20,4,20,4,20,1,0,0,.,0,0,,
2518,183,64,3,Thank,0,0,0,0,0,0,5,0,0,NNP,0,0,,
2519,183,64,3,you,1,6,1,6,1,6,3,0,0,PRP,0,0,,
2520,183,64,3,very,2,10,2,10,2,10,4,0,0,RB,0,0,,
2521,183,64,3,much,3,15,3,15,3,15,4,0,0,RB,0,0,,
2522,183,64,3,.,4,20,4,20,4,20,1,0,0,.,0,0,,
2523,184,65,4,Good,0,0,0,0,0,0,4,0,0,NNP,0,0,,
2524,184,65,4,day,1,5,1,5,1,5,3,0,0,NN,0,0,,
2525,184,65,4,",",2,9,2,9,2,9,1,0,0,",",0,0,,
2526,184,65,4,everyone,3,11,3,11,3,11,8,0,0,NN,0,0,,
2527,184,65,4,.,4,20,4,20,4,20,1,0,0,.,0,0,,
2528,185,65,4,We,0,0,5,22,5,22,2,0,0,PRP,0,0,,
2529,185,65,4,will,1,3,6,25,6,25,4,0,0,MD,0,0,,
2530,185,65,4,now,2,8,7,30,7,30,3,0,0,RB,0,0,,
2531,185,65,4,begin,3,12,8,34,8,34,5,0,0,VB,0,0,,
2532,185,65,4,our,4,18,9,40,9,40,3,0,0,PRP$,0,0,,
2533,185,65,4,conference,5,22,10,44,10,44,10,0,0,NN,0,0,,
2534,185,65,4,.,6,33,11,55,11,55,1,0,0,.,0,0,,
2535,186,65,4,I,0,0,12,57,12,57,1,0,0,PRP,0,0,,
2536,186,65,4,would,1,2,13,59,13,59,5,0,0,MD,0,0,,
2537,186,65,4,like,2,8,14,65,14,65,4,0,0,VB,0,0,,
2538,186,65,4,to,3,13,15,70,15,70,2,0,0,TO,0,0,,
2539,186,65,4,turn,4,16,16,73,16,73,4,0,0,VB,0,0,,
2540,186,65,4,the,5,21,17,78,17,78,3,0,0,DT,0,0,,
2541,186,65,4,conference,6,25,18,82,18,82,10,0,0,NN,0,0,,
2542,186,65,4,over,7,36,19,93,19,93,4,0,0,IN,0,0,,
2543,186,65,4,to,8,41,20,98,20,98,2,0,0,TO,0,0,,
2544,186,65,4,our,9,44,21,101,21,101,3,0,0,PRP$,0,0,,
2545,186,65,4,moderator,10,48,22,105,22,105,9,0,0,NN,0,0,,
2546,186,65,4,",",11,58,23,115,23,115,1,0,0,",",0,0,,
2547,186,65,4,Mr,12,60,24,117,24,117,2,0,0,NNP,0,0,,
2548,186,65,4,.,13,63,25,120,25,120,1,0,0,.,0,0,,
2549,187,65,4,Sung-Yop,0,0,26,122,26,122,8,0,0,JJ,0,0,,
2550,187,65,4,Chung,1,9,27,131,27,131,5,0,0,NNP,0,0,,
2551,187,65,4,of,2,15,28,137,28,137,2,0,0,IN,0,0,,
2552,187,65,4,Daiwa,3,18,29,140,29,140,5,0,0,NNP,0,0,,
2553,187,65,4,Capital,4,24,30,146,30,146,7,0,0,NNP,0,0,,
2554,187,65,4,Markets,5,32,31,154,31,154,7,0,0,NNPS,0,0,,
2555,187,65,4,.,6,40,32,162,32,162,1,0,0,.,0,0,,
2556,188,66,5,Good,0,0,0,0,0,0,4,0,0,NNP,0,0,,
2557,188,66,5,evening,1,5,1,5,1,5,7,0,0,NN,0,0,,
2558,188,66,5,.,2,13,2,13,2,13,1,0,0,.,0,0,,
2559,189,66,5,This,0,0,3,15,3,15,4,0,0,DT,0,0,,
2560,189,66,5,is,1,5,4,20,4,20,2,0,0,VBZ,0,0,,
2561,189,66,5,S.Y,2,8,5,23,5,23,3,0,0,JJ,0,0,,
2562,189,66,5,.,3,12,6,27,6,27,1,0,0,.,0,0,,
2563,190,66,5,Chung,0,0,7,29,7,29,5,0,0,NNP,0,0,,
2564,190,66,5,from,1,6,8,35,8,35,4,0,0,IN,0,0,,
2565,190,66,5,Daiwa,2,11,9,40,9,40,5,0,0,NNP,0,0,,
2566,190,66,5,Capital,3,17,10,46,10,46,7,0,0,NNP,0,0,,
2567,190,66,5,Markets,4,25,11,54,11,54,7,0,0,NNPS,0,0,,
2568,190,66,5,.,5,33,12,62,12,62,1,0,0,.,0,0,,
2569,191,66,5,Hyundai,0,0,13,64,13,64,7,0,0,NNP,0,0,,
2570,191,66,5,today,1,8,14,72,14,72,5,0,0,NN,0,0,,
2571,191,66,5,announced,2,14,15,78,15,78,9,0,0,VBD,0,0,,
2572,191,66,5,a,3,24,16,88,16,88,1,0,0,DT,0,0,,
2573,191,66,5,solid,4,26,17,90,17,90,5,0,0,JJ,0,0,,
2574,191,66,5,set,5,32,18,96,18,96,3,0,0,NN,0,0,,
2575,191,66,5,of,6,36,19,100,19,100,2,0,0,IN,0,0,,
2576,191,66,5,third,7,39,20,103,20,103,5,0,0,JJ,0,0,,
2577,191,66,5,quarter,8,45,21,109,21,109,7,0,0,NN,0,0,,
2578,191,66,5,'11,9,53,22,117,22,117,3,0,0,-NONE-,0,0,,
2579,191,66,5,results,10,57,23,121,23,121,7,0,0,NNS,0,0,,
2580,191,66,5,",",11,65,24,129,24,129,1,0,0,",",0,0,,
2581,191,66,5,which,12,67,25,131,25,131,5,0,0,WDT,0,0,,
2582,191,66,5,was,13,73,26,137,26,137,3,0,0,VBD,0,0,,
2583,191,66,5,in,14,77,27,141,27,141,2,0,0,IN,0,0,,
2584,191,66,5,line,15,80,28,144,28,144,4,0,0,NN,0,0,,
2585,191,66,5,with,16,85,29,149,29,149,4,0,0,IN,0,0,,
2586,191,66,5,both,17,90,30,154,30,154,4,0,0,DT,0,0,,
2587,191,66,5,ours,18,95,31,159,31,159,4,0,0,NNS,0,0,,
2588,191,66,5,and,19,100,32,164,32,164,3,0,0,CC,0,0,,
2589,191,66,5,the,20,104,33,168,33,168,3,0,0,DT,0,0,,
2590,191,66,5,consensus,21,108,34,172,34,172,9,0,0,NN,0,0,,
2591,191,66,5,.,22,118,35,182,35,182,1,0,0,.,0,0,,
2592,192,66,5,We,0,0,36,184,36,184,2,0,0,PRP,0,0,,
2593,192,66,5,are,1,3,37,187,37,187,3,0,0,VBP,0,0,,
2594,192,66,5,looking,2,7,38,191,38,191,7,0,0,VBG,0,0,,
2595,192,66,5,for,3,15,39,199,39,199,3,0,0,IN,0,0,,
2596,192,66,5,a,4,19,40,203,40,203,1,0,0,DT,0,0,,
2597,192,66,5,stronger,5,21,41,205,41,205,8,0,0,JJR,0,0,,
2598,192,66,5,fourth,6,30,42,214,42,214,6,0,0,JJ,0,0,,
2599,192,66,5,quarter,7,37,43,221,43,221,7,0,0,NN,0,0,,
2600,192,66,5,",",8,45,44,229,44,229,1,0,0,",",0,0,,
2601,192,66,5,and,9,47,45,231,45,231,3,0,0,CC,0,0,,
2602,192,66,5,let,10,51,46,235,46,235,3,0,0,VB,0,0,,
2603,192,66,5,'s,11,55,47,239,47,239,2,0,0,VBZ,0,0,,
2604,192,66,5,hear,12,58,48,242,48,242,4,0,0,JJ,0,0,,
2605,192,66,5,more,13,63,49,247,49,247,4,0,0,JJR,0,0,,
2606,192,66,5,from,14,68,50,252,50,252,4,0,0,IN,0,0,,
2607,192,66,5,Hyundai,15,73,51,257,51,257,7,0,0,NNP,0,0,,
2608,192,66,5,Motor,16,81,52,265,52,265,5,0,0,NNP,0,0,,
2609,192,66,5,Company,17,87,53,271,53,271,7,0,0,NNP,0,0,,
2610,192,66,5,.,18,95,54,279,54,279,1,0,0,.,0,0,,
2611,193,67,5,Let,0,0,0,0,55,281,3,0,0,NNP,0,0,,
2612,193,67,5,me,1,4,1,4,56,285,2,0,0,PRP,0,0,,
2613,193,67,5,hand,2,7,2,7,57,288,4,0,0,VBP,0,0,,
2614,193,67,5,the,3,12,3,12,58,293,3,0,0,DT,0,0,,
2615,193,67,5,conference,4,16,4,16,59,297,10,0,0,NN,0,0,,
2616,193,67,5,over,5,27,5,27,60,308,4,0,0,IN,0,0,,
2617,193,67,5,to,6,32,6,32,61,313,2,0,0,TO,0,0,,
2618,193,67,5,Mr,7,35,7,35,62,316,2,0,0,NNP,0,0,,
2619,193,67,5,.,8,38,8,38,63,319,1,0,0,.,0,0,,
2620,194,67,5,Kang,0,0,9,40,64,321,4,0,0,NNP,0,0,,
2621,194,67,5,at,1,5,10,45,65,326,2,0,0,IN,0,0,,
2622,194,67,5,Hyundai,2,8,11,48,66,329,7,0,0,NNP,0,0,,
2623,194,67,5,Motor,3,16,12,56,67,337,5,0,0,NNP,0,0,,
2624,194,67,5,Company,4,22,13,62,68,343,7,0,0,NNP,0,0,,
2625,194,67,5,.,5,30,14,70,69,351,1,0,0,.,0,0,,
2626,195,67,5,Mr,0,0,15,72,70,353,2,0,0,NNP,0,0,,
2627,195,67,5,.,1,3,16,75,71,356,1,0,0,.,0,0,,
2628,196,67,5,Kang,0,0,17,77,72,358,4,0,0,NNP,0,0,,
2629,196,67,5,",",1,5,18,82,73,363,1,0,0,",",0,0,,
2630,196,67,5,please,2,7,19,84,74,365,6,0,0,VB,0,0,,
2631,196,67,5,.,3,14,20,91,75,372,1,0,0,.,0,0,,
2632,197,68,6,Thank,0,0,0,0,0,0,5,0,0,NNP,0,0,,
2633,197,68,6,you,1,6,1,6,1,6,3,0,0,PRP,0,0,,
2634,197,68,6,",",2,10,2,10,2,10,1,0,0,",",0,0,,
2635,197,68,6,Mr,3,12,3,12,3,12,2,0,0,NNP,0,0,,
2636,197,68,6,.,4,15,4,15,4,15,1,0,0,.,0,0,,
2637,198,68,6,Chung,0,0,5,17,5,17,5,0,0,NNP,0,0,,
2638,198,68,6,.,1,6,6,23,6,23,1,0,0,.,0,0,,
2639,199,68,6,First,0,0,7,25,7,25,5,0,0,NNP,0,0,,
2640,199,68,6,of,1,6,8,31,8,31,2,0,0,IN,0,0,,
2641,199,68,6,all,2,9,9,34,9,34,3,0,0,DT,0,0,,
2642,199,68,6,",",3,13,10,38,10,38,1,0,0,",",0,0,,
2643,199,68,6,thank,4,15,11,40,11,40,5,0,0,NN,0,0,,
2644,199,68,6,you,5,21,12,46,12,46,3,0,0,PRP,0,0,,
2645,199,68,6,and,6,25,13,50,13,50,3,0,0,CC,0,0,,
2646,199,68,6,welcome,7,29,14,54,14,54,7,0,0,VB,0,0,,
2647,199,68,6,to,8,37,15,62,15,62,2,0,0,TO,0,0,,
2648,199,68,6,our,9,40,16,65,16,65,3,0,0,PRP$,0,0,,
2649,199,68,6,earnings,10,44,17,69,17,69,8,0,0,NNS,0,0,,
2650,199,68,6,conference,11,53,18,78,18,78,10,0,0,NN,0,0,,
2651,199,68,6,call,12,64,19,89,19,89,4,0,0,NN,0,0,,
2652,199,68,6,to,13,69,20,94,20,94,2,0,0,TO,0,0,,
2653,199,68,6,discuss,14,72,21,97,21,97,7,0,0,VB,0,0,,
2654,199,68,6,the,15,80,22,105,22,105,3,0,0,DT,0,0,,
2655,199,68,6,performance,16,84,23,109,23,109,11,0,0,NN,0,0,,
2656,199,68,6,of,17,96,24,121,24,121,2,0,0,IN,0,0,,
2657,199,68,6,the,18,99,25,124,25,124,3,0,0,DT,0,0,,
2658,199,68,6,company,19,103,26,128,26,128,7,0,0,NN,0,0,,
2659,199,68,6,during,20,111,27,136,27,136,6,0,0,IN,0,0,,
2660,199,68,6,third,21,118,28,143,28,143,5,0,0,JJ,0,0,,
2661,199,68,6,quarter,22,124,29,149,29,149,7,0,0,NN,0,0,,
2662,199,68,6,of,23,132,30,157,30,157,2,0,0,IN,0,0,,
2663,199,68,6,the,24,135,31,160,31,160,3,0,0,DT,0,0,,
2664,199,68,6,year,25,139,32,164,32,164,4,0,0,NN,0,0,,
2665,199,68,6,2011,26,144,33,169,33,169,4,0,0,CD,0,0,,
2666,199,68,6,.,27,149,34,174,34,174,1,0,0,.,0,0,,
2667,200,68,6,My,0,0,35,176,35,176,2,0,0,PRP$,0,0,,
2668,200,68,6,name,1,3,36,179,36,179,4,0,0,NN,0,0,,
2669,200,68,6,is,2,8,37,184,37,184,2,0,0,VBZ,0,0,,
2670,201,69,6,Before,0,0,0,0,38,187,6,0,0,IN,0,0,,
2671,201,69,6,I,1,7,1,7,39,194,1,0,0,PRP,0,0,,
2672,201,69,6,begin,2,9,2,9,40,196,5,0,0,VBP,0,0,,
2673,201,69,6,",",3,15,3,15,41,202,1,0,0,",",0,0,,
2674,201,69,6,I,4,17,4,17,42,204,1,0,0,PRP,0,0,,
2675,201,69,6,'d,5,19,5,19,43,206,2,0,0,MD,0,0,,
2676,201,69,6,like,6,22,6,22,44,209,4,0,0,VB,0,0,,
2677,201,69,6,to,7,27,7,27,45,214,2,0,0,TO,0,0,,
2678,201,69,6,cover,8,30,8,30,46,217,5,0,0,VB,0,0,,
2679,201,69,6,few,9,36,9,36,47,223,3,0,0,JJ,0,0,,
2680,201,69,6,items,10,40,10,40,48,227,5,0,0,NNS,0,0,,
2681,201,69,6,.,11,46,11,46,49,233,1,0,0,.,0,0,,
2682,202,69,6,The,0,0,12,48,50,235,3,0,0,DT,0,0,,
2683,202,69,6,copy,1,4,13,52,51,239,4,0,0,NN,0,0,,
2684,202,69,6,of,2,9,14,57,52,244,2,0,0,IN,0,0,,
2685,202,69,6,the,3,12,15,60,53,247,3,0,0,DT,0,0,,
2686,202,69,6,presentation,4,16,16,64,54,251,12,0,0,NN,0,0,,
2687,202,69,6,materials,5,29,17,77,55,264,9,0,0,NNS,0,0,,
2688,202,69,6,that,6,39,18,87,56,274,4,0,0,WDT,0,0,,
2689,202,69,6,I,7,44,19,92,57,279,1,0,0,PRP,0,0,,
2690,202,69,6,'ll,8,46,20,94,58,281,3,0,0,MD,0,0,,
2691,202,69,6,be,9,50,21,98,59,285,2,0,0,VB,0,0,,
2692,202,69,6,using,10,53,22,101,60,288,5,0,0,VBG,0,0,,
2693,202,69,6,today,11,59,23,107,61,294,5,0,0,NN,0,0,,
2694,202,69,6,has,12,65,24,113,62,300,3,0,0,VBZ,0,0,,
2695,202,69,6,been,13,69,25,117,63,304,4,0,0,VBN,0,0,,
2696,202,69,6,posted,14,74,26,122,64,309,6,0,0,VBN,0,0,,
2697,202,69,6,on,15,81,27,129,65,316,2,0,0,IN,0,0,,
2698,202,69,6,our,16,84,28,132,66,319,3,0,0,PRP$,0,0,,
2699,202,69,6,Investor,17,88,29,136,67,323,8,0,0,NNP,0,0,,
2700,202,69,6,Relations,18,97,30,145,68,332,9,0,0,NNP,0,0,,
2701,202,69,6,website,19,107,31,155,69,342,7,0,0,NN,0,0,,
2702,202,69,6,.,20,115,32,163,70,350,1,0,0,.,0,0,,
2703,203,69,6,And,0,0,33,165,71,352,3,0,0,CC,0,0,,
2704,203,69,6,all,1,4,34,169,72,356,3,0,0,DT,0,0,,
2705,203,69,6,the,2,8,35,173,73,360,3,0,0,DT,0,0,,
2706,203,69,6,growth,3,12,36,177,74,364,6,0,0,NN,0,0,,
2707,203,69,6,rates,4,19,37,184,75,371,5,0,0,NNS,0,0,,
2708,203,69,6,I,5,25,38,190,76,377,1,0,0,PRP,0,0,,
2709,203,69,6,'ll,6,27,39,192,77,379,3,0,0,MD,0,0,,
2710,203,69,6,be,7,31,40,196,78,383,2,0,0,VB,0,0,,
